C3-A1,C4-A2,F3-A1,F4-A2,F7-A1,F8-A2,Fp1-A1,Fp2-A2,O1-A1,O2-A2,P3-A1,P4-A2,T3-A1,T4-A2,T5-A1,T6-A2,LABEL
12.46234836,15.16502632,3.353322652,-5.755703059,1.251239796,2.152132448,15.96581979,0.050049592,3.153124285,12.46234836,2.852826734,-2.052033265,14.46433204,11.56145571,13.36324102,1.851834897,SPIKE
11.56145571,14.76462959,1.851834897,-6.356298161,0.050049592,2.252231632,14.56443122,-0.050049592,3.453421836,12.36224918,1.351338979,-2.452429999,13.86373693,9.159075303,13.06294347,1.251239796,SPIKE
10.56046387,14.76462959,1.551537346,-7.15709163,-1.151140612,2.452429999,13.36324102,-0.350347143,2.75272755,12.06195163,0.150148775,-2.352330816,14.26413367,6.356298161,12.76264591,0.150148775,SPIKE
9.459372854,14.46433204,3.953917754,-7.857785916,-2.052033265,2.75272755,12.06195163,-1.151140612,2.252231632,11.86175326,0.650644694,-2.152132448,14.46433204,7.9578851,12.36224918,-0.650644694,SPIKE
8.858777752,14.26413367,5.155107958,-8.458381018,-2.652628367,3.053025101,10.56046387,-1.751735714,2.75272755,11.76165408,1.351338979,-2.952925917,14.16403449,8.25818265,12.16205081,-1.851834897,SPIKE
8.458381018,13.96383612,5.555504692,-8.958876936,-3.253223468,3.053025101,9.159075303,-2.052033265,3.053025101,11.46135653,1.551537346,-3.053025101,13.86373693,3.753719387,11.86175326,-2.352330816,SPIKE
7.357289998,13.26314183,7.056992447,-9.359273671,-4.154116121,2.852826734,9.159075303,-2.652628367,3.353322652,11.76165408,1.551537346,-2.352330816,13.36324102,3.053025101,11.46135653,-2.452429999,SPIKE
5.555504692,12.46234836,7.857785916,-9.659571221,-5.055008774,3.153124285,9.159075303,-3.353322652,4.554512856,12.36224918,2.252231632,-2.352330816,12.36224918,7.257190814,10.66056306,-3.253223468,SPIKE
4.254215305,11.76165408,7.9578851,-10.16006714,-5.355306325,3.153124285,8.458381018,-4.154116121,6.456397345,11.86175326,3.153124285,-3.053025101,11.46135653,6.756694896,9.659571221,-4.154116121,SPIKE
3.153124285,10.86076143,8.25818265,-10.86076143,-5.155107958,3.153124285,8.158083467,-4.554512856,7.056992447,10.66056306,3.153124285,-3.053025101,10.56046387,3.453421836,8.858777752,-4.254215305,SPIKE
1.851834897,10.26016632,7.9578851,-11.66155489,-5.155107958,3.453421836,7.9578851,-5.355306325,6.956893263,10.56046387,2.552529183,-3.053025101,9.459372854,3.653620203,8.158083467,-4.754711223,SPIKE
0.450446326,9.459372854,7.657587549,-12.06195163,-6.05600061,3.353322652,6.956893263,-6.256198978,7.357289998,11.16105898,1.951934081,-2.75272755,8.25818265,4.354314488,7.056992447,-5.455405509,SPIKE
-0.55054551,8.458381018,7.557488365,-12.56244755,-6.256198978,2.852826734,6.05600061,-6.956893263,7.357289998,11.56145571,1.251239796,-2.452429999,7.257190814,4.654612039,6.05600061,-6.05600061,SPIKE
-1.851834897,7.056992447,7.357289998,-13.16304265,-5.755703059,2.852826734,5.155107958,-7.757686732,7.056992447,11.86175326,1.251239796,-2.75272755,6.156099794,6.656595712,4.95490959,-6.656595712,SPIKE
-2.652628367,5.855802243,7.257190814,-13.16304265,-5.955901427,2.852826734,3.953917754,-8.658579385,7.056992447,12.16205081,2.152132448,-3.053025101,4.854810407,7.657587549,3.353322652,-7.257190814,SPIKE
-3.253223468,4.554512856,6.156099794,-12.96284428,-6.05600061,2.75272755,3.353322652,-9.359273671,6.356298161,11.76165408,1.551537346,-2.952925917,3.053025101,6.656595712,1.851834897,-7.857785916,SPIKE
-4.154116121,3.653620203,5.255207141,-13.76363775,-5.355306325,2.552529183,3.453421836,-9.959868772,5.555504692,11.76165408,0.150148775,-2.952925917,1.551537346,6.05600061,0.950942245,-8.158083467,SPIKE
-5.055008774,2.552529183,5.255207141,-14.46433204,-4.554512856,2.452429999,3.053025101,-10.86076143,6.05600061,12.36224918,0.650644694,-3.353322652,0.450446326,6.156099794,0.050049592,-8.658579385,SPIKE
-5.655603876,1.251239796,5.155107958,-14.6645304,-4.254215305,2.152132448,2.252231632,-11.66155489,6.356298161,11.86175326,1.351338979,-3.553521019,-0.350347143,8.458381018,-1.151140612,-9.05897612,SPIKE
-5.955901427,0.350347143,4.054016938,-14.36423285,-3.85381857,1.951934081,1.65163653,-11.66155489,5.855802243,10.86076143,1.65163653,-3.353322652,-1.251239796,11.26115816,-1.851834897,-9.259174487,SPIKE
-6.256198978,-0.050049592,3.453421836,-14.36423285,-3.353322652,1.851834897,0.750743877,-11.76165408,5.255207141,10.05996796,1.551537346,-3.253223468,-2.152132448,10.86076143,-2.652628367,-9.859769589,SPIKE
-6.356298161,-0.950942245,3.453421836,-14.0639353,-2.052033265,1.051041428,-0.250247959,-12.36224918,4.854810407,8.558480201,1.551537346,-3.353322652,-3.253223468,9.05897612,-3.953917754,-10.86076143,SPIKE
-6.656595712,-1.551537346,3.053025101,-13.56343938,-1.451438163,0.650644694,-1.151140612,-13.16304265,4.054016938,6.656595712,1.65163653,-3.253223468,-3.653620203,9.459372854,-4.254215305,-11.36125734,SPIKE
-6.556496529,-2.152132448,1.951934081,-12.96284428,-2.052033265,0.450446326,-2.052033265,-13.26314183,3.453421836,5.155107958,1.551537346,-3.053025101,-3.953917754,9.759670405,-4.254215305,-11.36125734,SPIKE
-6.556496529,-3.053025101,1.051041428,-12.56244755,0.050049592,-0.350347143,-2.652628367,-13.4633402,3.153124285,4.254215305,0.950942245,-3.253223468,-4.454413672,9.359273671,-5.055008774,-11.76165408,SPIKE
-6.656595712,-3.85381857,1.251239796,-11.96185245,3.353322652,-1.451438163,-2.75272755,-13.26314183,2.452429999,4.654612039,0.650644694,-3.253223468,-4.854810407,10.66056306,-5.755703059,-12.36224918,SPIKE
-6.256198978,-4.154116121,0.750743877,-11.46135653,3.053025101,-1.551537346,-3.253223468,-13.26314183,1.851834897,6.956893263,0.950942245,-2.952925917,-5.155107958,11.86175326,-5.755703059,-12.66254673,SPIKE
-5.455405509,-4.754711223,-0.350347143,-11.06095979,1.65163653,-1.751735714,-4.154116121,-13.16304265,2.552529183,8.158083467,0.950942245,-3.253223468,-5.455405509,11.26115816,-5.455405509,-12.56244755,SPIKE
-5.155107958,-5.055008774,-1.251239796,-10.86076143,3.053025101,-2.352330816,-4.854810407,-12.96284428,2.75272755,7.257190814,0.750743877,-3.553521019,-5.655603876,10.66056306,-5.355306325,-12.56244755,SPIKE
-4.754711223,-5.355306325,-1.551537346,-10.16006714,4.554512856,-3.353322652,-5.655603876,-12.96284428,0.950942245,6.656595712,0.050049592,-3.353322652,-5.955901427,10.86076143,-5.655603876,-12.96284428,SPIKE
-3.953917754,-5.655603876,-2.152132448,-8.958876936,4.854810407,-4.254215305,-6.556496529,-12.96284428,-0.650644694,6.656595712,-0.650644694,-3.053025101,-6.256198978,10.05996796,-5.655603876,-13.4633402,SPIKE
-3.053025101,-5.655603876,-2.75272755,-7.557488365,5.255207141,-4.754711223,-7.457389181,-12.56244755,-0.350347143,5.555504692,-0.950942245,-2.952925917,-6.256198978,9.05897612,-5.055008774,-13.26314183,SPIKE
-2.052033265,-5.655603876,-2.952925917,-6.556496529,5.855802243,-5.055008774,-8.658579385,-11.96185245,0.050049592,4.354314488,-0.950942245,-2.75272755,-6.256198978,8.458381018,-4.454413672,-12.96284428,SPIKE
-0.950942245,-5.655603876,-2.452429999,-5.755703059,6.956893263,-6.05600061,-9.659571221,-11.66155489,-0.55054551,4.054016938,-1.151140612,-2.652628367,-6.05600061,8.158083467,-4.154116121,-12.96284428,SPIKE
-0.050049592,-5.755703059,-1.851834897,-5.055008774,7.9578851,-7.15709163,-10.26016632,-11.16105898,-0.55054551,3.053025101,-1.251239796,-2.352330816,-5.155107958,8.158083467,-3.553521019,-12.66254673,SPIKE
0.450446326,-5.755703059,-1.751735714,-3.85381857,7.9578851,-7.557488365,-10.76066224,-10.46036469,-0.050049592,1.351338979,-1.151140612,-1.851834897,-4.754711223,7.9578851,-2.952925917,-12.26215,SPIKE
1.65163653,-5.355306325,-2.052033265,-3.253223468,9.05897612,-8.158083467,-11.16105898,-9.959868772,-0.250247959,0.650644694,-0.950942245,-1.551537346,-4.454413672,7.056992447,-2.152132448,-12.26215,SPIKE
2.852826734,-5.155107958,-2.452429999,-2.452429999,10.56046387,-8.758678569,-12.26215,-9.559472038,-0.850843061,-0.250247959,-1.451438163,-1.451438163,-3.653620203,6.956893263,-1.151140612,-12.26215,SPIKE
3.953917754,-5.355306325,-2.75272755,-0.950942245,9.959868772,-9.359273671,-13.4633402,-8.458381018,-1.251239796,-1.451438163,-1.751735714,-1.451438163,-2.75272755,6.756694896,-0.050049592,-11.46135653,SPIKE
4.854810407,-4.754711223,-2.052033265,-0.050049592,9.05897612,-10.16006714,-13.4633402,-7.757686732,-1.551537346,-1.451438163,-1.451438163,-1.451438163,-2.152132448,5.255207141,0.650644694,-10.46036469,SPIKE
5.755703059,-3.653620203,-1.251239796,0.450446326,9.159075303,-10.56046387,-12.66254673,-6.956893263,-1.551537346,-1.251239796,-1.451438163,-0.850843061,-1.451438163,4.554512856,1.351338979,-9.359273671,SPIKE
6.456397345,-3.353322652,-1.851834897,2.452429999,9.159075303,-10.76066224,-12.06195163,-5.955901427,-1.251239796,-1.551537346,-1.151140612,-0.350347143,-0.950942245,5.855802243,2.152132448,-9.259174487,SPIKE
7.257190814,-2.952925917,-1.751735714,3.753719387,9.659571221,-11.06095979,-11.46135653,-4.554512856,-0.050049592,-0.950942245,0.050049592,0.050049592,-0.55054551,4.554512856,3.153124285,-9.959868772,SPIKE
7.857785916,-2.352330816,-0.850843061,3.653620203,10.96086061,-11.66155489,-11.06095979,-3.653620203,0.350347143,0.150148775,0.050049592,0.150148775,0.350347143,-0.250247959,4.254215305,-10.26016632,SPIKE
8.25818265,-2.152132448,-0.850843061,4.554512856,11.26115816,-12.06195163,-11.46135653,-3.253223468,-0.850843061,0.150148775,-1.151140612,1.051041428,1.351338979,-3.653620203,4.95490959,-10.46036469,SPIKE
8.758678569,-1.551537346,-0.650644694,6.456397345,10.96086061,-12.56244755,-11.96185245,-2.052033265,-0.55054551,0.050049592,-0.850843061,1.951934081,1.951934081,-3.85381857,5.555504692,-10.46036469,SPIKE
9.159075303,0.050049592,-0.350347143,7.257190814,11.26115816,-12.66254673,-11.96185245,-0.350347143,1.65163653,0.450446326,0.050049592,1.951934081,2.452429999,-4.154116121,6.156099794,-9.859769589,SPIKE
9.359273671,0.750743877,-0.350347143,7.857785916,11.26115816,-12.8627451,-12.36224918,0.650644694,1.551537346,0.350347143,0.050049592,2.252231632,2.75272755,-6.256198978,6.456397345,-8.758678569,SPIKE
9.659571221,0.650644694,-0.050049592,9.05897612,10.86076143,-12.96284428,-12.56244755,1.251239796,-0.850843061,-0.850843061,0.050049592,3.453421836,3.353322652,-7.557488365,7.056992447,-7.757686732,SPIKE
10.05996796,1.251239796,0.350347143,9.959868772,10.86076143,-12.8627451,-12.8627451,2.152132448,-1.151140612,-2.052033265,0.150148775,4.254215305,3.953917754,-7.557488365,8.158083467,-6.356298161,SPIKE
10.56046387,1.851834897,0.150148775,10.96086061,11.76165408,-12.8627451,-13.76363775,3.453421836,0.050049592,-3.553521019,-0.250247959,3.953917754,4.354314488,-8.458381018,8.458381018,-4.554512856,SPIKE
10.56046387,2.252231632,0.050049592,12.36224918,12.66254673,-12.96284428,-14.6645304,4.854810407,0.050049592,-5.655603876,-0.350347143,4.354314488,4.654612039,-9.959868772,8.25818265,-2.652628367,SPIKE
10.86076143,3.353322652,0.050049592,13.36324102,13.36324102,-12.66254673,-15.96581979,5.855802243,-0.55054551,-7.757686732,-0.650644694,5.155107958,5.155107958,-10.86076143,8.758678569,-0.55054551,SPIKE
11.16105898,4.254215305,0.050049592,14.16403449,13.86373693,-12.36224918,-18.26810101,6.956893263,-0.050049592,-9.359273671,-1.251239796,5.455405509,5.255207141,-12.06195163,9.159075303,1.351338979,SPIKE
11.16105898,4.254215305,0.050049592,15.36522469,13.56343938,-12.36224918,-20.67048142,7.9578851,0.450446326,-11.36125734,-0.55054551,5.455405509,5.455405509,-12.06195163,9.359273671,3.653620203,SPIKE
11.26115816,4.554512856,0.050049592,16.56641489,12.46234836,-12.06195163,-22.17196918,8.858777752,0.050049592,-13.56343938,-0.350347143,5.755703059,5.555504692,-8.057984283,9.459372854,5.455405509,SPIKE
11.86175326,5.455405509,-0.050049592,17.56740673,12.16205081,-11.36125734,-23.37315938,9.959868772,-1.151140612,-15.26512551,-2.052033265,5.855802243,5.755703059,-5.955901427,9.759670405,6.756694896,SPIKE
12.16205081,5.455405509,0.650644694,18.66849775,12.96284428,-10.76066224,-24.67444877,10.96086061,-0.950942245,-16.76661326,-2.152132448,5.855802243,6.05600061,-9.859769589,9.959868772,8.158083467,SPIKE
12.16205081,4.95490959,1.251239796,19.06889448,13.06294347,-9.959868772,-25.57534142,11.86175326,0.050049592,-18.26810101,-0.850843061,5.755703059,6.156099794,-12.8627451,9.959868772,9.659571221,SPIKE
11.86175326,5.455405509,0.950942245,19.66948959,12.76264591,-9.05897612,-26.07583734,12.76264591,-0.850843061,-18.86869612,-1.251239796,5.855802243,6.05600061,-12.06195163,9.759670405,10.86076143,SPIKE
12.06195163,6.356298161,0.750743877,21.07087816,13.06294347,-8.458381018,-25.87563897,13.66353857,-2.352330816,-19.16899367,-2.352330816,5.855802243,6.156099794,-11.76165408,10.05996796,11.56145571,SPIKE
12.76264591,6.656595712,0.750743877,22.27206836,12.76264591,-8.057984283,-25.17494469,14.56443122,-1.551537346,-20.47028305,-1.751735714,5.255207141,6.656595712,-13.16304265,10.56046387,12.36224918,SPIKE
13.06294347,6.956893263,0.450446326,22.27206836,12.16205081,-7.15709163,-24.57434958,15.46532387,-0.250247959,-21.57137407,-1.251239796,4.554512856,6.956893263,-13.76363775,10.96086061,13.26314183,SPIKE
13.06294347,7.657587549,0.950942245,22.27206836,12.36224918,-6.256198978,-24.37415122,16.26611734,-0.050049592,-21.57137407,-1.251239796,4.054016938,7.257190814,-12.56244755,11.16105898,14.26413367,SPIKE
12.96284428,7.9578851,1.351338979,22.97276265,11.56145571,-5.355306325,-24.07385367,16.56641489,-0.950942245,-21.87167163,-0.850843061,3.453421836,7.557488365,-11.66155489,11.26115816,15.36522469,SPIKE
13.06294347,8.25818265,1.251239796,23.47325856,9.759670405,-4.254215305,-23.37315938,16.96681163,-1.551537346,-22.27206836,-0.650644694,2.75272755,7.657587549,-14.0639353,11.26115816,16.26611734,SPIKE
13.36324102,8.758678569,1.551537346,23.77355612,9.659571221,-3.253223468,-22.27206836,18.06790265,-1.151140612,-22.87266346,-0.650644694,2.452429999,7.857785916,-16.46631571,11.26115816,17.16700999,SPIKE
13.36324102,8.558480201,1.65163653,24.4742504,10.96086061,-2.452429999,-21.07087816,18.9687953,-0.55054551,-23.77355612,-0.850843061,1.951934081,7.9578851,-14.96482795,11.26115816,17.7676051,SPIKE
13.36324102,8.458381018,1.551537346,25.0748455,11.16105898,-1.751735714,-19.86968795,19.36919203,-0.250247959,-24.27405203,-0.850843061,1.351338979,8.458381018,-13.56343938,11.56145571,18.46829938,SPIKE
13.36324102,8.858777752,1.551537346,24.77454795,9.759670405,-0.650644694,-18.66849775,19.96978714,0.050049592,-23.97375448,-0.350347143,0.750743877,8.758678569,-13.26314183,11.86175326,19.36919203,SPIKE
13.06294347,9.459372854,1.65163653,24.97474632,8.758678569,0.450446326,-17.66750591,21.17097734,0.350347143,-24.07385367,0.150148775,0.050049592,9.05897612,-12.56244755,12.16205081,20.1699855,SPIKE
13.06294347,9.959868772,1.551537346,25.37514305,8.458381018,1.551537346,-16.16601816,21.97177081,0.150148775,-24.37415122,0.350347143,-0.55054551,9.459372854,-13.76363775,12.36224918,20.57038224,SPIKE
13.26314183,10.86076143,1.551537346,25.27504387,7.056992447,2.75272755,-14.76462959,22.37216754,0.350347143,-24.37415122,0.350347143,-0.850843061,9.759670405,-14.16403449,12.16205081,21.47127489,SPIKE
13.26314183,11.46135653,1.551537346,24.77454795,4.354314488,4.054016938,-13.4633402,22.97276265,0.650644694,-24.07385367,0.350347143,-1.451438163,9.659571221,-11.46135653,12.16205081,22.57236591,SPIKE
12.96284428,11.46135653,1.65163653,24.77454795,3.353322652,4.854810407,-12.06195163,23.47325856,0.450446326,-24.07385367,0.050049592,-1.851834897,10.05996796,-10.46036469,12.06195163,23.2730602,SPIKE
12.36224918,11.86175326,2.452429999,24.4742504,4.254215305,5.455405509,-10.46036469,23.47325856,0.750743877,-23.97375448,0.350347143,-2.352330816,10.56046387,-9.859769589,12.06195163,23.8736553,SPIKE
11.86175326,12.36224918,2.75272755,24.07385367,4.354314488,6.05600061,-8.758678569,23.77355612,2.252231632,-23.47325856,1.851834897,-2.652628367,10.86076143,-7.757686732,12.06195163,24.07385367,SPIKE
11.46135653,12.16205081,2.252231632,22.97276265,3.453421836,6.756694896,-7.15709163,24.07385367,3.453421836,-23.07286183,1.951934081,-3.053025101,11.26115816,-9.359273671,12.16205081,24.37415122,SPIKE
10.96086061,12.06195163,2.252231632,21.77157244,1.951934081,8.158083467,-5.755703059,24.17395285,3.053025101,-22.57236591,0.450446326,-3.253223468,11.56145571,-11.66155489,12.36224918,24.77454795,SPIKE
10.56046387,12.46234836,2.452429999,20.57038224,0.050049592,9.05897612,-4.454413672,23.8736553,2.452429999,-21.97177081,0.350347143,-3.653620203,11.86175326,-8.057984283,11.86175326,25.0748455,SPIKE
9.959868772,12.96284428,2.452429999,19.5693904,-1.551537346,9.659571221,-3.053025101,23.2730602,2.852826734,-21.07087816,1.351338979,-4.454413672,12.76264591,-5.455405509,11.46135653,25.6754406,SPIKE
9.05897612,13.06294347,2.552529183,18.46829938,-2.452429999,10.56046387,-1.251239796,22.87266346,3.153124285,-20.37018387,1.65163653,-5.055008774,13.86373693,-8.958876936,10.86076143,25.97573816,SPIKE
8.158083467,13.36324102,2.852826734,16.86671244,-4.154116121,12.06195163,0.450446326,22.67246509,3.153124285,-19.46929122,1.351338979,-4.854810407,13.56343938,-10.76066224,10.36026551,25.87563897,SPIKE
7.357289998,13.26314183,2.75272755,14.76462959,-5.455405509,13.36324102,1.551537346,22.57236591,4.054016938,-17.7676051,1.351338979,-5.355306325,13.26314183,-7.15709163,9.959868772,25.6754406,SPIKE
6.456397345,12.66254673,2.852826734,13.06294347,-5.655603876,14.46433204,2.452429999,21.77157244,5.755703059,-16.26611734,1.851834897,-5.955901427,13.06294347,-4.454413672,9.159075303,25.6754406,SPIKE
5.555504692,12.36224918,3.353322652,11.76165408,-6.656595712,14.86472877,3.753719387,20.57038224,6.656595712,-15.26512551,2.252231632,-6.256198978,13.06294347,-5.355306325,8.25818265,25.27504387,SPIKE
4.95490959,12.66254673,3.353322652,10.26016632,-8.158083467,15.16502632,4.95490959,19.36919203,6.456397345,-13.16304265,2.452429999,-5.955901427,13.96383612,-6.556496529,8.458381018,24.77454795,SPIKE
4.254215305,12.36224918,3.153124285,8.758678569,-8.458381018,16.36621653,5.855802243,18.46829938,6.05600061,-10.56046387,2.552529183,-5.955901427,13.66353857,-5.355306325,8.458381018,24.37415122,SPIKE
3.053025101,11.46135653,3.353322652,6.756694896,-9.859769589,17.7676051,6.956893263,17.56740673,6.156099794,-8.658579385,3.453421836,-6.05600061,10.96086061,-4.754711223,7.357289998,23.2730602,SPIKE
1.65163653,10.96086061,3.053025101,4.254215305,-12.26215,18.46829938,7.857785916,16.06591897,5.855802243,-6.356298161,3.653620203,-5.955901427,9.159075303,-5.655603876,6.356298161,22.27206836,SPIKE
0.750743877,10.96086061,2.452429999,2.152132448,-13.56343938,18.9687953,7.9578851,14.86472877,5.455405509,-4.254215305,2.252231632,-5.755703059,9.359273671,-5.155107958,5.855802243,21.37117571,SPIKE
-0.050049592,10.56046387,2.452429999,0.750743877,-13.56343938,19.5693904,8.25818265,14.16403449,6.356298161,-3.053025101,2.75272755,-6.256198978,9.159075303,-3.85381857,5.155107958,19.96978714,SPIKE
-1.451438163,9.159075303,2.852826734,-0.55054551,-13.76363775,19.96978714,8.858777752,12.76264591,8.458381018,-1.551537346,5.155107958,-6.956893263,8.158083467,-3.353322652,3.953917754,18.46829938,SPIKE
-2.652628367,7.857785916,2.552529183,-2.452429999,-13.76363775,20.77058061,9.459372854,11.16105898,9.05897612,0.450446326,5.255207141,-7.15709163,7.357289998,-3.553521019,2.852826734,16.96681163,SPIKE
-3.653620203,6.956893263,2.252231632,-3.953917754,-14.0639353,21.67147326,9.959868772,9.959868772,8.458381018,1.851834897,3.753719387,-6.556496529,6.356298161,-3.85381857,1.951934081,15.16502632,SPIKE
-4.554512856,6.156099794,2.252231632,-5.455405509,-15.26512551,21.77157244,9.959868772,8.558480201,8.558480201,2.152132448,4.254215305,-6.556496529,5.855802243,-3.253223468,1.251239796,13.06294347,SPIKE
-5.455405509,5.555504692,1.351338979,-6.656595712,-16.46631571,21.77157244,10.05996796,6.756694896,8.758678569,2.75272755,6.156099794,-6.856794079,6.656595712,-2.052033265,0.450446326,11.46135653,SPIKE
-6.656595712,4.354314488,0.750743877,-8.057984283,-17.46730755,22.27206836,10.96086061,5.455405509,8.158083467,3.453421836,6.356298161,-6.556496529,6.656595712,-3.053025101,-0.55054551,9.659571221,SPIKE
-7.857785916,2.75272755,1.251239796,-9.259174487,-18.66849775,22.87266346,12.06195163,3.753719387,8.558480201,4.254215305,5.855802243,-5.755703059,4.854810407,-3.953917754,-2.052033265,7.657587549,SPIKE
-8.958876936,1.251239796,1.051041428,-9.959868772,-19.76958877,23.17296101,12.66254673,1.851834897,8.758678569,6.05600061,5.855802243,-5.655603876,3.653620203,-2.652628367,-3.053025101,6.05600061,SPIKE
-9.959868772,0.350347143,0.150148775,-10.46036469,-19.76958877,22.97276265,13.26314183,0.350347143,7.857785916,7.257190814,4.854810407,-5.355306325,3.453421836,-1.151140612,-3.85381857,4.354314488,SPIKE
-11.16105898,-0.950942245,0.150148775,-11.36125734,-19.16899367,22.57236591,13.96383612,-1.151140612,7.9578851,6.956893263,4.854810407,-4.454413672,2.252231632,-0.050049592,-4.854810407,2.452429999,SPIKE
-12.06195163,-2.452429999,0.450446326,-12.26215,-19.5693904,22.37216754,14.16403449,-2.75272755,8.25818265,6.656595712,6.356298161,-3.253223468,-0.55054551,1.251239796,-6.356298161,0.650644694,SPIKE
-12.96284428,-3.553521019,0.150148775,-13.16304265,-20.77058061,22.67246509,13.86373693,-3.85381857,7.9578851,7.056992447,6.756694896,-2.352330816,-3.253223468,1.951934081,-7.757686732,-0.850843061,SPIKE
-13.86373693,-4.554512856,0.650644694,-14.16403449,-21.37117571,22.67246509,13.26314183,-5.155107958,9.05897612,7.257190814,6.356298161,-1.751735714,-5.155107958,2.152132448,-8.758678569,-1.851834897,SPIKE
-14.76462959,-5.955901427,0.150148775,-14.76462959,-22.27206836,22.07186999,12.16205081,-7.15709163,8.25818265,7.657587549,5.855802243,-1.151140612,-6.956893263,1.951934081,-9.859769589,-2.75272755,SPIKE
-15.86572061,-7.15709163,-1.851834897,-14.76462959,-23.77355612,21.17097734,10.86076143,-8.158083467,4.054016938,8.458381018,3.953917754,-0.350347143,-7.857785916,1.551537346,-10.76066224,-3.353322652,SPIKE
-17.06691081,-8.658579385,-3.053025101,-15.06492714,-23.97375448,20.47028305,9.959868772,-8.758678569,2.552529183,8.558480201,2.852826734,0.150148775,-8.358281834,1.65163653,-11.76165408,-4.554512856,SPIKE
-17.66750591,-9.959868772,-2.152132448,-15.66552224,-23.17296101,19.96978714,9.659571221,-9.659571221,5.455405509,9.159075303,3.953917754,0.750743877,-9.259174487,1.851834897,-12.56244755,-6.05600061,SPIKE
-18.06790265,-10.76066224,-2.452429999,-16.16601816,-23.37315938,19.96978714,9.05897612,-10.46036469,5.255207141,10.36026551,3.353322652,1.65163653,-10.46036469,2.152132448,-13.4633402,-7.257190814,SPIKE
-18.9687953,-11.66155489,-4.154116121,-16.76661326,-23.37315938,19.26909285,8.25818265,-11.46135653,2.252231632,11.16105898,0.750743877,3.353322652,-11.66155489,2.75272755,-14.46433204,-7.857785916,SPIKE
-19.86968795,-12.36224918,-4.454413672,-16.76661326,-23.07286183,17.56740673,8.25818265,-12.36224918,1.551537346,11.26115816,0.050049592,4.654612039,-13.16304265,2.152132448,-15.66552224,-9.05897612,SPIKE
-20.47028305,-13.56343938,-3.653620203,-16.56641489,-23.07286183,16.26611734,8.558480201,-13.26314183,0.950942245,11.56145571,0.150148775,5.755703059,-14.0639353,0.450446326,-16.56641489,-10.46036469,SPIKE
-21.07087816,-15.26512551,-3.85381857,-16.86671244,-22.77256428,15.76562142,8.458381018,-14.16403449,-0.950942245,11.76165408,-0.850843061,7.056992447,-14.96482795,0.750743877,-17.16700999,-11.36125734,SPIKE
-21.97177081,-16.86671244,-3.553521019,-17.06691081,-21.97177081,15.06492714,8.158083467,-14.76462959,-2.952925917,11.86175326,-2.352330816,8.158083467,-15.96581979,1.65163653,-17.7676051,-12.26215,SPIKE
-22.57236591,-17.96780346,-3.553521019,-16.76661326,-21.87167163,13.86373693,7.9578851,-14.76462959,-5.155107958,12.16205081,-3.653620203,8.758678569,-17.06691081,1.251239796,-18.3682002,-12.8627451,SPIKE
-22.87266346,-18.9687953,-4.754711223,-16.46631571,-21.37117571,12.46234836,7.657587549,-15.06492714,-7.257190814,12.16205081,-5.055008774,9.459372854,-17.66750591,0.750743877,-19.16899367,-13.26314183,SPIKE
-23.37315938,-20.06988632,-4.854810407,-15.96581979,-19.86968795,10.86076143,6.956893263,-15.86572061,-7.257190814,11.86175326,-5.355306325,9.459372854,-18.66849775,0.150148775,-20.1699855,-13.76363775,SPIKE
-23.77355612,-20.77058061,-4.554512856,-15.36522469,-18.86869612,9.05897612,6.05600061,-16.46631571,-5.955901427,11.46135653,-5.755703059,8.758678569,-19.46929122,-1.751735714,-20.97077897,-14.0639353,SPIKE
-23.77355612,-21.37117571,-5.355306325,-15.66552224,-18.56839857,7.657587549,5.255207141,-16.56641489,-5.455405509,11.26115816,-6.656595712,8.158083467,-20.1699855,-2.75272755,-21.57137407,-14.46433204,SPIKE
-23.47325856,-22.17196918,-5.155107958,-15.96581979,-17.7676051,6.456397345,4.554512856,-16.76661326,-6.05600061,11.26115816,-6.656595712,8.558480201,-20.97077897,-1.551537346,-21.87167163,-15.26512551,SPIKE
-23.67345693,-23.17296101,-4.754711223,-15.06492714,-16.76661326,4.654612039,3.353322652,-17.06691081,-8.458381018,11.26115816,-7.457389181,9.159075303,-21.27107652,-0.850843061,-22.47226673,-15.96581979,SPIKE
-23.77355612,-24.07385367,-6.256198978,-13.86373693,-16.26611734,2.552529183,2.152132448,-17.06691081,-12.96284428,11.16105898,-9.859769589,9.759670405,-21.07087816,-2.152132448,-23.07286183,-16.16601816,SPIKE
-23.97375448,-24.97474632,-6.856794079,-13.16304265,-15.86572061,0.450446326,1.351338979,-16.56641489,-15.66552224,10.96086061,-10.56046387,10.05996796,-21.07087816,-3.253223468,-23.37315938,-16.26611734,SPIKE
-23.77355612,-25.77553979,-5.455405509,-12.36224918,-14.36423285,-0.850843061,0.650644694,-16.16601816,-14.0639353,10.56046387,-8.458381018,9.759670405,-20.97077897,-2.75272755,-23.17296101,-16.26611734,SPIKE
-23.17296101,-26.37613489,-4.854810407,-11.36125734,-11.76165408,-2.152132448,-0.250247959,-15.96581979,-11.96185245,9.759670405,-7.257190814,8.858777752,-21.27107652,-4.554512856,-23.37315938,-16.46631571,SPIKE
-22.17196918,-26.47623407,-4.754711223,-10.16006714,-10.16006714,-3.253223468,-0.950942245,-15.86572061,-12.26215,8.758678569,-8.057984283,8.458381018,-21.97177081,-7.857785916,-23.17296101,-15.96581979,SPIKE
